StartDate,Value (kWh),day_of_week_x,Temp_max,Temp_avg,Temp_min,Dew_max,Dew_avg,Dew_min,Hum_max,Hum_avg,Hum_min,Wind_max,Wind_avg,Wind_min,Press_max,Press_avg,Press_min,Precipit,hdd,cdd
2016-06-01 00:00:00,1.057,2,85.0,74.8,68.0,74.0,71.4,66.0,100.0,89.4,65.0,21.0,9.5,0.0,29.8,29.8,29.7,0.0,,9.799999999999995
2016-06-01 01:00:00,1.171,2,85.0,74.8,68.0,74.0,71.4,66.0,100.0,89.4,65.0,21.0,9.5,0.0,29.8,29.8,29.7,0.0,,
2016-06-01 02:00:00,0.56,2,85.0,74.8,68.0,74.0,71.4,66.0,100.0,89.4,65.0,21.0,9.5,0.0,29.8,29.8,29.7,0.0,,
2016-06-01 03:00:00,0.828,2,85.0,74.8,68.0,74.0,71.4,66.0,100.0,89.4,65.0,21.0,9.5,0.0,29.8,29.8,29.7,0.0,,
2016-06-01 04:00:00,0.932,2,85.0,74.8,68.0,74.0,71.4,66.0,100.0,89.4,65.0,21.0,9.5,0.0,29.8,29.8,29.7,0.0,,
2016-06-01 05:00:00,0.3329999999999999,2,85.0,74.8,68.0,74.0,71.4,66.0,100.0,89.4,65.0,21.0,9.5,0.0,29.8,29.8,29.7,0.0,,
2016-06-01 06:00:00,0.462,2,85.0,74.8,68.0,74.0,71.4,66.0,100.0,89.4,65.0,21.0,9.5,0.0,29.8,29.8,29.7,0.0,,
2016-06-01 07:00:00,0.493,2,85.0,74.8,68.0,74.0,71.4,66.0,100.0,89.4,65.0,21.0,9.5,0.0,29.8,29.8,29.7,0.0,,
2016-06-01 08:00:00,0.325,2,85.0,74.8,68.0,74.0,71.4,66.0,100.0,89.4,65.0,21.0,9.5,0.0,29.8,29.8,29.7,0.0,,
2016-06-01 09:00:00,0.294,2,85.0,74.8,68.0,74.0,71.4,66.0,100.0,89.4,65.0,21.0,9.5,0.0,29.8,29.8,29.7,0.0,,
2016-06-01 10:00:00,0.273,2,85.0,74.8,68.0,74.0,71.4,66.0,100.0,89.4,65.0,21.0,9.5,0.0,29.8,29.8,29.7,0.0,,
2016-06-01 11:00:00,0.723,2,85.0,74.8,68.0,74.0,71.4,66.0,100.0,89.4,65.0,21.0,9.5,0.0,29.8,29.8,29.7,0.0,,
2016-06-01 12:00:00,0.426,2,85.0,74.8,68.0,74.0,71.4,66.0,100.0,89.4,65.0,21.0,9.5,0.0,29.8,29.8,29.7,0.0,,
2016-06-01 13:00:00,0.421,2,85.0,74.8,68.0,74.0,71.4,66.0,100.0,89.4,65.0,21.0,9.5,0.0,29.8,29.8,29.7,0.0,,
2016-06-01 14:00:00,0.447,2,85.0,74.8,68.0,74.0,71.4,66.0,100.0,89.4,65.0,21.0,9.5,0.0,29.8,29.8,29.7,0.0,,
2016-06-01 15:00:00,0.496,2,85.0,74.8,68.0,74.0,71.4,66.0,100.0,89.4,65.0,21.0,9.5,0.0,29.8,29.8,29.7,0.0,,
2016-06-01 16:00:00,0.523,2,85.0,74.8,68.0,74.0,71.4,66.0,100.0,89.4,65.0,21.0,9.5,0.0,29.8,29.8,29.7,0.0,,
2016-06-01 17:00:00,3.647,2,85.0,74.8,68.0,74.0,71.4,66.0,100.0,89.4,65.0,21.0,9.5,0.0,29.8,29.8,29.7,0.0,,
2016-06-01 18:00:00,3.018,2,85.0,74.8,68.0,74.0,71.4,66.0,100.0,89.4,65.0,21.0,9.5,0.0,29.8,29.8,29.7,0.0,,
2016-06-01 19:00:00,3.326,2,85.0,74.8,68.0,74.0,71.4,66.0,100.0,89.4,65.0,21.0,9.5,0.0,29.8,29.8,29.7,0.0,,
2016-06-01 20:00:00,2.175,2,85.0,74.8,68.0,74.0,71.4,66.0,100.0,89.4,65.0,21.0,9.5,0.0,29.8,29.8,29.7,0.0,,
2016-06-01 21:00:00,2.9730000000000003,2,85.0,74.8,68.0,74.0,71.4,66.0,100.0,89.4,65.0,21.0,9.5,0.0,29.8,29.8,29.7,0.0,,
2016-06-01 22:00:00,2.994,2,85.0,74.8,68.0,74.0,71.4,66.0,100.0,89.4,65.0,21.0,9.5,0.0,29.8,29.8,29.7,0.0,,
2016-06-01 23:00:00,1.794,2,85.0,74.8,68.0,74.0,71.4,66.0,100.0,89.4,65.0,21.0,9.5,0.0,29.8,29.8,29.7,0.0,,
2016-06-02 00:00:00,1.281,3,76.0,71.2,66.0,74.0,70.3,66.0,100.0,96.8,89.0,18.0,7.8,0.0,29.8,29.8,29.7,4.33,,6.200000000000003
2016-06-02 01:00:00,1.169,3,76.0,71.2,66.0,74.0,70.3,66.0,100.0,96.8,89.0,18.0,7.8,0.0,29.8,29.8,29.7,4.33,,
2016-06-02 02:00:00,1.231,3,76.0,71.2,66.0,74.0,70.3,66.0,100.0,96.8,89.0,18.0,7.8,0.0,29.8,29.8,29.7,4.33,,
2016-06-02 03:00:00,0.909,3,76.0,71.2,66.0,74.0,70.3,66.0,100.0,96.8,89.0,18.0,7.8,0.0,29.8,29.8,29.7,4.33,,
2016-06-02 04:00:00,0.825,3,76.0,71.2,66.0,74.0,70.3,66.0,100.0,96.8,89.0,18.0,7.8,0.0,29.8,29.8,29.7,4.33,,
2016-06-02 05:00:00,0.55,3,76.0,71.2,66.0,74.0,70.3,66.0,100.0,96.8,89.0,18.0,7.8,0.0,29.8,29.8,29.7,4.33,,
2016-06-02 06:00:00,0.514,3,76.0,71.2,66.0,74.0,70.3,66.0,100.0,96.8,89.0,18.0,7.8,0.0,29.8,29.8,29.7,4.33,,
2016-06-02 07:00:00,0.536,3,76.0,71.2,66.0,74.0,70.3,66.0,100.0,96.8,89.0,18.0,7.8,0.0,29.8,29.8,29.7,4.33,,
2016-06-02 08:00:00,0.657,3,76.0,71.2,66.0,74.0,70.3,66.0,100.0,96.8,89.0,18.0,7.8,0.0,29.8,29.8,29.7,4.33,,
2016-06-02 09:00:00,0.655,3,76.0,71.2,66.0,74.0,70.3,66.0,100.0,96.8,89.0,18.0,7.8,0.0,29.8,29.8,29.7,4.33,,
2016-06-02 10:00:00,0.8859999999999999,3,76.0,71.2,66.0,74.0,70.3,66.0,100.0,96.8,89.0,18.0,7.8,0.0,29.8,29.8,29.7,4.33,,
2016-06-02 11:00:00,0.894,3,76.0,71.2,66.0,74.0,70.3,66.0,100.0,96.8,89.0,18.0,7.8,0.0,29.8,29.8,29.7,4.33,,
2016-06-02 12:00:00,0.8240000000000001,3,76.0,71.2,66.0,74.0,70.3,66.0,100.0,96.8,89.0,18.0,7.8,0.0,29.8,29.8,29.7,4.33,,
2016-06-02 13:00:00,0.55,3,76.0,71.2,66.0,74.0,70.3,66.0,100.0,96.8,89.0,18.0,7.8,0.0,29.8,29.8,29.7,4.33,,
2016-06-02 14:00:00,0.537,3,76.0,71.2,66.0,74.0,70.3,66.0,100.0,96.8,89.0,18.0,7.8,0.0,29.8,29.8,29.7,4.33,,
2016-06-02 15:00:00,0.799,3,76.0,71.2,66.0,74.0,70.3,66.0,100.0,96.8,89.0,18.0,7.8,0.0,29.8,29.8,29.7,4.33,,
2016-06-02 16:00:00,0.833,3,76.0,71.2,66.0,74.0,70.3,66.0,100.0,96.8,89.0,18.0,7.8,0.0,29.8,29.8,29.7,4.33,,
2016-06-02 17:00:00,3.408,3,76.0,71.2,66.0,74.0,70.3,66.0,100.0,96.8,89.0,18.0,7.8,0.0,29.8,29.8,29.7,4.33,,
2016-06-02 18:00:00,3.071,3,76.0,71.2,66.0,74.0,70.3,66.0,100.0,96.8,89.0,18.0,7.8,0.0,29.8,29.8,29.7,4.33,,
2016-06-02 19:00:00,1.642,3,76.0,71.2,66.0,74.0,70.3,66.0,100.0,96.8,89.0,18.0,7.8,0.0,29.8,29.8,29.7,4.33,,
2016-06-02 20:00:00,0.8959999999999999,3,76.0,71.2,66.0,74.0,70.3,66.0,100.0,96.8,89.0,18.0,7.8,0.0,29.8,29.8,29.7,4.33,,
2016-06-02 21:00:00,2.71,3,76.0,71.2,66.0,74.0,70.3,66.0,100.0,96.8,89.0,18.0,7.8,0.0,29.8,29.8,29.7,4.33,,
2016-06-02 22:00:00,1.176,3,76.0,71.2,66.0,74.0,70.3,66.0,100.0,96.8,89.0,18.0,7.8,0.0,29.8,29.8,29.7,4.33,,
2016-06-02 23:00:00,2.236,3,76.0,71.2,66.0,74.0,70.3,66.0,100.0,96.8,89.0,18.0,7.8,0.0,29.8,29.8,29.7,4.33,,
2016-06-03 00:00:00,0.736,4,79.0,72.1,68.0,72.0,70.0,68.0,100.0,93.6,72.0,18.0,4.7,0.0,29.8,29.8,29.7,3.18,,7.099999999999994
2016-06-03 01:00:00,1.102,4,79.0,72.1,68.0,72.0,70.0,68.0,100.0,93.6,72.0,18.0,4.7,0.0,29.8,29.8,29.7,3.18,,
2016-06-03 02:00:00,0.624,4,79.0,72.1,68.0,72.0,70.0,68.0,100.0,93.6,72.0,18.0,4.7,0.0,29.8,29.8,29.7,3.18,,
2016-06-03 03:00:00,0.595,4,79.0,72.1,68.0,72.0,70.0,68.0,100.0,93.6,72.0,18.0,4.7,0.0,29.8,29.8,29.7,3.18,,
2016-06-03 04:00:00,0.7020000000000001,4,79.0,72.1,68.0,72.0,70.0,68.0,100.0,93.6,72.0,18.0,4.7,0.0,29.8,29.8,29.7,3.18,,
2016-06-03 05:00:00,0.308,4,79.0,72.1,68.0,72.0,70.0,68.0,100.0,93.6,72.0,18.0,4.7,0.0,29.8,29.8,29.7,3.18,,
2016-06-03 06:00:00,0.364,4,79.0,72.1,68.0,72.0,70.0,68.0,100.0,93.6,72.0,18.0,4.7,0.0,29.8,29.8,29.7,3.18,,
2016-06-03 07:00:00,0.534,4,79.0,72.1,68.0,72.0,70.0,68.0,100.0,93.6,72.0,18.0,4.7,0.0,29.8,29.8,29.7,3.18,,
2016-06-03 08:00:00,0.471,4,79.0,72.1,68.0,72.0,70.0,68.0,100.0,93.6,72.0,18.0,4.7,0.0,29.8,29.8,29.7,3.18,,
2016-06-03 09:00:00,0.356,4,79.0,72.1,68.0,72.0,70.0,68.0,100.0,93.6,72.0,18.0,4.7,0.0,29.8,29.8,29.7,3.18,,
2016-06-03 10:00:00,0.263,4,79.0,72.1,68.0,72.0,70.0,68.0,100.0,93.6,72.0,18.0,4.7,0.0,29.8,29.8,29.7,3.18,,
2016-06-03 11:00:00,0.314,4,79.0,72.1,68.0,72.0,70.0,68.0,100.0,93.6,72.0,18.0,4.7,0.0,29.8,29.8,29.7,3.18,,
2016-06-03 12:00:00,0.349,4,79.0,72.1,68.0,72.0,70.0,68.0,100.0,93.6,72.0,18.0,4.7,0.0,29.8,29.8,29.7,3.18,,
2016-06-03 13:00:00,0.517,4,79.0,72.1,68.0,72.0,70.0,68.0,100.0,93.6,72.0,18.0,4.7,0.0,29.8,29.8,29.7,3.18,,
2016-06-03 14:00:00,0.408,4,79.0,72.1,68.0,72.0,70.0,68.0,100.0,93.6,72.0,18.0,4.7,0.0,29.8,29.8,29.7,3.18,,
2016-06-03 15:00:00,0.417,4,79.0,72.1,68.0,72.0,70.0,68.0,100.0,93.6,72.0,18.0,4.7,0.0,29.8,29.8,29.7,3.18,,
2016-06-03 16:00:00,0.561,4,79.0,72.1,68.0,72.0,70.0,68.0,100.0,93.6,72.0,18.0,4.7,0.0,29.8,29.8,29.7,3.18,,
2016-06-03 17:00:00,2.164,4,79.0,72.1,68.0,72.0,70.0,68.0,100.0,93.6,72.0,18.0,4.7,0.0,29.8,29.8,29.7,3.18,,
2016-06-03 18:00:00,2.055,4,79.0,72.1,68.0,72.0,70.0,68.0,100.0,93.6,72.0,18.0,4.7,0.0,29.8,29.8,29.7,3.18,,
2016-06-03 19:00:00,1.863,4,79.0,72.1,68.0,72.0,70.0,68.0,100.0,93.6,72.0,18.0,4.7,0.0,29.8,29.8,29.7,3.18,,
2016-06-03 20:00:00,1.258,4,79.0,72.1,68.0,72.0,70.0,68.0,100.0,93.6,72.0,18.0,4.7,0.0,29.8,29.8,29.7,3.18,,
2016-06-03 21:00:00,1.381,4,79.0,72.1,68.0,72.0,70.0,68.0,100.0,93.6,72.0,18.0,4.7,0.0,29.8,29.8,29.7,3.18,,
2016-06-03 22:00:00,1.163,4,79.0,72.1,68.0,72.0,70.0,68.0,100.0,93.6,72.0,18.0,4.7,0.0,29.8,29.8,29.7,3.18,,
2016-06-03 23:00:00,0.742,4,79.0,72.1,68.0,72.0,70.0,68.0,100.0,93.6,72.0,18.0,4.7,0.0,29.8,29.8,29.7,3.18,,
2016-06-04 00:00:00,0.636,5,76.0,71.2,69.0,73.0,70.0,66.0,100.0,96.1,85.0,20.0,7.0,0.0,29.8,29.7,29.7,2.37,,6.200000000000003
2016-06-04 01:00:00,0.955,5,76.0,71.2,69.0,73.0,70.0,66.0,100.0,96.1,85.0,20.0,7.0,0.0,29.8,29.7,29.7,2.37,,
2016-06-04 02:00:00,0.7170000000000001,5,76.0,71.2,69.0,73.0,70.0,66.0,100.0,96.1,85.0,20.0,7.0,0.0,29.8,29.7,29.7,2.37,,
2016-06-04 03:00:00,0.6709999999999999,5,76.0,71.2,69.0,73.0,70.0,66.0,100.0,96.1,85.0,20.0,7.0,0.0,29.8,29.7,29.7,2.37,,
2016-06-04 04:00:00,0.6920000000000001,5,76.0,71.2,69.0,73.0,70.0,66.0,100.0,96.1,85.0,20.0,7.0,0.0,29.8,29.7,29.7,2.37,,
2016-06-04 05:00:00,0.313,5,76.0,71.2,69.0,73.0,70.0,66.0,100.0,96.1,85.0,20.0,7.0,0.0,29.8,29.7,29.7,2.37,,
2016-06-04 06:00:00,0.3,5,76.0,71.2,69.0,73.0,70.0,66.0,100.0,96.1,85.0,20.0,7.0,0.0,29.8,29.7,29.7,2.37,,
2016-06-04 07:00:00,0.282,5,76.0,71.2,69.0,73.0,70.0,66.0,100.0,96.1,85.0,20.0,7.0,0.0,29.8,29.7,29.7,2.37,,
2016-06-04 08:00:00,0.525,5,76.0,71.2,69.0,73.0,70.0,66.0,100.0,96.1,85.0,20.0,7.0,0.0,29.8,29.7,29.7,2.37,,
2016-06-04 09:00:00,0.5579999999999999,5,76.0,71.2,69.0,73.0,70.0,66.0,100.0,96.1,85.0,20.0,7.0,0.0,29.8,29.7,29.7,2.37,,
2016-06-04 10:00:00,0.365,5,76.0,71.2,69.0,73.0,70.0,66.0,100.0,96.1,85.0,20.0,7.0,0.0,29.8,29.7,29.7,2.37,,
2016-06-04 11:00:00,0.402,5,76.0,71.2,69.0,73.0,70.0,66.0,100.0,96.1,85.0,20.0,7.0,0.0,29.8,29.7,29.7,2.37,,
2016-06-04 12:00:00,0.445,5,76.0,71.2,69.0,73.0,70.0,66.0,100.0,96.1,85.0,20.0,7.0,0.0,29.8,29.7,29.7,2.37,,
2016-06-04 13:00:00,0.283,5,76.0,71.2,69.0,73.0,70.0,66.0,100.0,96.1,85.0,20.0,7.0,0.0,29.8,29.7,29.7,2.37,,
2016-06-04 14:00:00,0.303,5,76.0,71.2,69.0,73.0,70.0,66.0,100.0,96.1,85.0,20.0,7.0,0.0,29.8,29.7,29.7,2.37,,
2016-06-04 15:00:00,0.588,5,76.0,71.2,69.0,73.0,70.0,66.0,100.0,96.1,85.0,20.0,7.0,0.0,29.8,29.7,29.7,2.37,,
2016-06-04 16:00:00,1.5590000000000002,5,76.0,71.2,69.0,73.0,70.0,66.0,100.0,96.1,85.0,20.0,7.0,0.0,29.8,29.7,29.7,2.37,,
2016-06-04 17:00:00,3.027,5,76.0,71.2,69.0,73.0,70.0,66.0,100.0,96.1,85.0,20.0,7.0,0.0,29.8,29.7,29.7,2.37,,
2016-06-04 18:00:00,1.983,5,76.0,71.2,69.0,73.0,70.0,66.0,100.0,96.1,85.0,20.0,7.0,0.0,29.8,29.7,29.7,2.37,,
2016-06-04 19:00:00,1.514,5,76.0,71.2,69.0,73.0,70.0,66.0,100.0,96.1,85.0,20.0,7.0,0.0,29.8,29.7,29.7,2.37,,
2016-06-04 20:00:00,1.557,5,76.0,71.2,69.0,73.0,70.0,66.0,100.0,96.1,85.0,20.0,7.0,0.0,29.8,29.7,29.7,2.37,,
2016-06-04 21:00:00,2.045,5,76.0,71.2,69.0,73.0,70.0,66.0,100.0,96.1,85.0,20.0,7.0,0.0,29.8,29.7,29.7,2.37,,
2016-06-04 22:00:00,1.031,5,76.0,71.2,69.0,73.0,70.0,66.0,100.0,96.1,85.0,20.0,7.0,0.0,29.8,29.7,29.7,2.37,,
2016-06-04 23:00:00,2.132,5,76.0,71.2,69.0,73.0,70.0,66.0,100.0,96.1,85.0,20.0,7.0,0.0,29.8,29.7,29.7,2.37,,
2016-06-05 00:00:00,1.033,6,82.0,73.8,68.0,72.0,70.0,68.0,100.0,88.7,62.0,17.0,7.7,0.0,29.7,29.7,29.7,0.39,,8.799999999999997
2016-06-05 01:00:00,0.857,6,82.0,73.8,68.0,72.0,70.0,68.0,100.0,88.7,62.0,17.0,7.7,0.0,29.7,29.7,29.7,0.39,,
2016-06-05 02:00:00,0.711,6,82.0,73.8,68.0,72.0,70.0,68.0,100.0,88.7,62.0,17.0,7.7,0.0,29.7,29.7,29.7,0.39,,
2016-06-05 03:00:00,0.6859999999999999,6,82.0,73.8,68.0,72.0,70.0,68.0,100.0,88.7,62.0,17.0,7.7,0.0,29.7,29.7,29.7,0.39,,
2016-06-05 04:00:00,0.311,6,82.0,73.8,68.0,72.0,70.0,68.0,100.0,88.7,62.0,17.0,7.7,0.0,29.7,29.7,29.7,0.39,,
2016-06-05 05:00:00,0.293,6,82.0,73.8,68.0,72.0,70.0,68.0,100.0,88.7,62.0,17.0,7.7,0.0,29.7,29.7,29.7,0.39,,
2016-06-05 06:00:00,0.3389999999999999,6,82.0,73.8,68.0,72.0,70.0,68.0,100.0,88.7,62.0,17.0,7.7,0.0,29.7,29.7,29.7,0.39,,
2016-06-05 07:00:00,0.324,6,82.0,73.8,68.0,72.0,70.0,68.0,100.0,88.7,62.0,17.0,7.7,0.0,29.7,29.7,29.7,0.39,,
2016-06-05 08:00:00,0.435,6,82.0,73.8,68.0,72.0,70.0,68.0,100.0,88.7,62.0,17.0,7.7,0.0,29.7,29.7,29.7,0.39,,
2016-06-05 09:00:00,0.4579999999999999,6,82.0,73.8,68.0,72.0,70.0,68.0,100.0,88.7,62.0,17.0,7.7,0.0,29.7,29.7,29.7,0.39,,
2016-06-05 10:00:00,0.306,6,82.0,73.8,68.0,72.0,70.0,68.0,100.0,88.7,62.0,17.0,7.7,0.0,29.7,29.7,29.7,0.39,,
2016-06-05 11:00:00,0.412,6,82.0,73.8,68.0,72.0,70.0,68.0,100.0,88.7,62.0,17.0,7.7,0.0,29.7,29.7,29.7,0.39,,
2016-06-05 12:00:00,0.7959999999999999,6,82.0,73.8,68.0,72.0,70.0,68.0,100.0,88.7,62.0,17.0,7.7,0.0,29.7,29.7,29.7,0.39,,
2016-06-05 13:00:00,1.922,6,82.0,73.8,68.0,72.0,70.0,68.0,100.0,88.7,62.0,17.0,7.7,0.0,29.7,29.7,29.7,0.39,,
2016-06-05 14:00:00,1.486,6,82.0,73.8,68.0,72.0,70.0,68.0,100.0,88.7,62.0,17.0,7.7,0.0,29.7,29.7,29.7,0.39,,
2016-06-05 15:00:00,1.671,6,82.0,73.8,68.0,72.0,70.0,68.0,100.0,88.7,62.0,17.0,7.7,0.0,29.7,29.7,29.7,0.39,,
2016-06-05 16:00:00,1.5490000000000002,6,82.0,73.8,68.0,72.0,70.0,68.0,100.0,88.7,62.0,17.0,7.7,0.0,29.7,29.7,29.7,0.39,,
2016-06-05 17:00:00,2.44,6,82.0,73.8,68.0,72.0,70.0,68.0,100.0,88.7,62.0,17.0,7.7,0.0,29.7,29.7,29.7,0.39,,
2016-06-05 18:00:00,1.864,6,82.0,73.8,68.0,72.0,70.0,68.0,100.0,88.7,62.0,17.0,7.7,0.0,29.7,29.7,29.7,0.39,,
2016-06-05 19:00:00,1.314,6,82.0,73.8,68.0,72.0,70.0,68.0,100.0,88.7,62.0,17.0,7.7,0.0,29.7,29.7,29.7,0.39,,
2016-06-05 20:00:00,1.195,6,82.0,73.8,68.0,72.0,70.0,68.0,100.0,88.7,62.0,17.0,7.7,0.0,29.7,29.7,29.7,0.39,,
2016-06-05 21:00:00,2.347,6,82.0,73.8,68.0,72.0,70.0,68.0,100.0,88.7,62.0,17.0,7.7,0.0,29.7,29.7,29.7,0.39,,
2016-06-05 22:00:00,1.256,6,82.0,73.8,68.0,72.0,70.0,68.0,100.0,88.7,62.0,17.0,7.7,0.0,29.7,29.7,29.7,0.39,,
2016-06-05 23:00:00,1.19,6,82.0,73.8,68.0,72.0,70.0,68.0,100.0,88.7,62.0,17.0,7.7,0.0,29.7,29.7,29.7,0.39,,
2016-06-06 00:00:00,0.885,0,87.0,76.6,70.0,73.0,70.8,68.0,100.0,84.0,53.0,8.0,4.7,0.0,29.7,29.7,29.6,0.44,,11.599999999999994
2016-06-06 01:00:00,0.7390000000000001,0,87.0,76.6,70.0,73.0,70.8,68.0,100.0,84.0,53.0,8.0,4.7,0.0,29.7,29.7,29.6,0.44,,
2016-06-06 02:00:00,0.987,0,87.0,76.6,70.0,73.0,70.8,68.0,100.0,84.0,53.0,8.0,4.7,0.0,29.7,29.7,29.6,0.44,,
2016-06-06 03:00:00,0.65,0,87.0,76.6,70.0,73.0,70.8,68.0,100.0,84.0,53.0,8.0,4.7,0.0,29.7,29.7,29.6,0.44,,
2016-06-06 04:00:00,0.757,0,87.0,76.6,70.0,73.0,70.8,68.0,100.0,84.0,53.0,8.0,4.7,0.0,29.7,29.7,29.6,0.44,,
2016-06-06 05:00:00,0.287,0,87.0,76.6,70.0,73.0,70.8,68.0,100.0,84.0,53.0,8.0,4.7,0.0,29.7,29.7,29.6,0.44,,
2016-06-06 06:00:00,0.478,0,87.0,76.6,70.0,73.0,70.8,68.0,100.0,84.0,53.0,8.0,4.7,0.0,29.7,29.7,29.6,0.44,,
2016-06-06 07:00:00,0.521,0,87.0,76.6,70.0,73.0,70.8,68.0,100.0,84.0,53.0,8.0,4.7,0.0,29.7,29.7,29.6,0.44,,
2016-06-06 08:00:00,0.356,0,87.0,76.6,70.0,73.0,70.8,68.0,100.0,84.0,53.0,8.0,4.7,0.0,29.7,29.7,29.6,0.44,,
2016-06-06 09:00:00,0.39,0,87.0,76.6,70.0,73.0,70.8,68.0,100.0,84.0,53.0,8.0,4.7,0.0,29.7,29.7,29.6,0.44,,
2016-06-06 10:00:00,0.407,0,87.0,76.6,70.0,73.0,70.8,68.0,100.0,84.0,53.0,8.0,4.7,0.0,29.7,29.7,29.6,0.44,,
2016-06-06 11:00:00,0.8079999999999999,0,87.0,76.6,70.0,73.0,70.8,68.0,100.0,84.0,53.0,8.0,4.7,0.0,29.7,29.7,29.6,0.44,,
2016-06-06 12:00:00,0.5720000000000001,0,87.0,76.6,70.0,73.0,70.8,68.0,100.0,84.0,53.0,8.0,4.7,0.0,29.7,29.7,29.6,0.44,,
2016-06-06 13:00:00,0.763,0,87.0,76.6,70.0,73.0,70.8,68.0,100.0,84.0,53.0,8.0,4.7,0.0,29.7,29.7,29.6,0.44,,
2016-06-06 14:00:00,0.706,0,87.0,76.6,70.0,73.0,70.8,68.0,100.0,84.0,53.0,8.0,4.7,0.0,29.7,29.7,29.6,0.44,,
2016-06-06 15:00:00,0.51,0,87.0,76.6,70.0,73.0,70.8,68.0,100.0,84.0,53.0,8.0,4.7,0.0,29.7,29.7,29.6,0.44,,
2016-06-06 16:00:00,0.439,0,87.0,76.6,70.0,73.0,70.8,68.0,100.0,84.0,53.0,8.0,4.7,0.0,29.7,29.7,29.6,0.44,,
2016-06-06 17:00:00,3.736,0,87.0,76.6,70.0,73.0,70.8,68.0,100.0,84.0,53.0,8.0,4.7,0.0,29.7,29.7,29.6,0.44,,
2016-06-06 18:00:00,3.804,0,87.0,76.6,70.0,73.0,70.8,68.0,100.0,84.0,53.0,8.0,4.7,0.0,29.7,29.7,29.6,0.44,,
2016-06-06 19:00:00,3.1060000000000003,0,87.0,76.6,70.0,73.0,70.8,68.0,100.0,84.0,53.0,8.0,4.7,0.0,29.7,29.7,29.6,0.44,,
2016-06-06 20:00:00,2.324,0,87.0,76.6,70.0,73.0,70.8,68.0,100.0,84.0,53.0,8.0,4.7,0.0,29.7,29.7,29.6,0.44,,
2016-06-06 21:00:00,2.6010000000000004,0,87.0,76.6,70.0,73.0,70.8,68.0,100.0,84.0,53.0,8.0,4.7,0.0,29.7,29.7,29.6,0.44,,
2016-06-06 22:00:00,1.991,0,87.0,76.6,70.0,73.0,70.8,68.0,100.0,84.0,53.0,8.0,4.7,0.0,29.7,29.7,29.6,0.44,,
2016-06-06 23:00:00,1.506,0,87.0,76.6,70.0,73.0,70.8,68.0,100.0,84.0,53.0,8.0,4.7,0.0,29.7,29.7,29.6,0.44,,
2016-06-07 00:00:00,0.988,1,88.0,79.6,72.0,72.0,70.2,67.0,100.0,75.2,51.0,10.0,5.0,0.0,29.8,29.8,29.7,0.0,,14.599999999999994
2016-06-07 01:00:00,1.178,1,88.0,79.6,72.0,72.0,70.2,67.0,100.0,75.2,51.0,10.0,5.0,0.0,29.8,29.8,29.7,0.0,,
2016-06-07 02:00:00,1.0490000000000002,1,88.0,79.6,72.0,72.0,70.2,67.0,100.0,75.2,51.0,10.0,5.0,0.0,29.8,29.8,29.7,0.0,,
2016-06-07 03:00:00,0.943,1,88.0,79.6,72.0,72.0,70.2,67.0,100.0,75.2,51.0,10.0,5.0,0.0,29.8,29.8,29.7,0.0,,
2016-06-07 04:00:00,1.024,1,88.0,79.6,72.0,72.0,70.2,67.0,100.0,75.2,51.0,10.0,5.0,0.0,29.8,29.8,29.7,0.0,,
2016-06-07 05:00:00,0.315,1,88.0,79.6,72.0,72.0,70.2,67.0,100.0,75.2,51.0,10.0,5.0,0.0,29.8,29.8,29.7,0.0,,
2016-06-07 06:00:00,0.504,1,88.0,79.6,72.0,72.0,70.2,67.0,100.0,75.2,51.0,10.0,5.0,0.0,29.8,29.8,29.7,0.0,,
2016-06-07 07:00:00,0.425,1,88.0,79.6,72.0,72.0,70.2,67.0,100.0,75.2,51.0,10.0,5.0,0.0,29.8,29.8,29.7,0.0,,
2016-06-07 08:00:00,0.369,1,88.0,79.6,72.0,72.0,70.2,67.0,100.0,75.2,51.0,10.0,5.0,0.0,29.8,29.8,29.7,0.0,,
2016-06-07 09:00:00,0.268,1,88.0,79.6,72.0,72.0,70.2,67.0,100.0,75.2,51.0,10.0,5.0,0.0,29.8,29.8,29.7,0.0,,
2016-06-07 10:00:00,0.422,1,88.0,79.6,72.0,72.0,70.2,67.0,100.0,75.2,51.0,10.0,5.0,0.0,29.8,29.8,29.7,0.0,,
2016-06-07 11:00:00,0.38,1,88.0,79.6,72.0,72.0,70.2,67.0,100.0,75.2,51.0,10.0,5.0,0.0,29.8,29.8,29.7,0.0,,
2016-06-07 12:00:00,0.316,1,88.0,79.6,72.0,72.0,70.2,67.0,100.0,75.2,51.0,10.0,5.0,0.0,29.8,29.8,29.7,0.0,,
2016-06-07 13:00:00,0.708,1,88.0,79.6,72.0,72.0,70.2,67.0,100.0,75.2,51.0,10.0,5.0,0.0,29.8,29.8,29.7,0.0,,
2016-06-07 14:00:00,0.82,1,88.0,79.6,72.0,72.0,70.2,67.0,100.0,75.2,51.0,10.0,5.0,0.0,29.8,29.8,29.7,0.0,,
2016-06-07 15:00:00,0.672,1,88.0,79.6,72.0,72.0,70.2,67.0,100.0,75.2,51.0,10.0,5.0,0.0,29.8,29.8,29.7,0.0,,
2016-06-07 16:00:00,0.478,1,88.0,79.6,72.0,72.0,70.2,67.0,100.0,75.2,51.0,10.0,5.0,0.0,29.8,29.8,29.7,0.0,,
